Shp_No;Delivery_day;Plant;Ship-to2;Pallets;GWkg;TT;TT2
674645;11.09.2008;DE17;10099507;5;1220;GRP;TL
674645;11.09.2008;DE17;10100068;0;2503.201;GRP;TL
674645;11.09.2008;DE17;10100760;2;3291.922;DIR;TL
674645;11.09.2008;DE17;10105671;1;3130.852;DIR;TL
674646;11.09.2008;DE17;10099219;3;4566.867;DIR;TL
674646;11.09.2008;DE17;10099262;2;1319.83;GRP;TL
674646;11.09.2008;DE17;10099451;1;2370.078;GRP;TL
674646;11.09.2008;DE17;10106643;0;97.2;GRP;SG
674646;11.09.2008;DE17;10107473;2;851.15;GRP;SG
674646;11.09.2008;DE17;10139399;1;2059.182;GRP;TL
674647;11.09.2008;DE17;10107005;3;1256.18;GRP;TL
674647;11.09.2008;DE17;10141744;30;12620.024;DIR;KL
674648;11.09.2008;DE17;10106013;0;1884.351;GRP;TL
674648;11.09.2008;DE17;10106975;0;416.21;GRP;SG
674648;11.09.2008;DE17;10205810;0;70;GRP;SG
674649;11.09.2008;DE17;10099592;30;7860.12;DIR;TL
674649;11.09.2008;DE17;10105619;0;1630.775;GRP;TL
674649;11.09.2008;DE17;10106447;1;1536.157;GRP;TL
674649;11.09.2008;DE17;10107647;23;4506.16;DIR;TL
674650;11.09.2008;DE17;10099263;0;783.805;GRP;SG
674650;11.09.2008;DE17;10099680;0;2588.331;GRP;TL
674650;11.09.2008;DE17;10100809;0;322.3;GRP;SG
674650;11.09.2008;DE17;10101250;1;1887.012;GRP;TL
674650;11.09.2008;DE17;10104363;0;297.1;GRP;SG
674650;11.09.2008;DE17;10105686;0;308.1;GRP;SG
674651;11.09.2008;DE17;10099497;2;3278.351;DIR;TL
674651;11.09.2008;DE17;10100388;0;1361.333;GRP;TL
674651;11.09.2008;DE17;10100770;0;318.23;GRP;SG
674651;11.09.2008;DE17;10114436;0;1590.692;GRP;TL
674651;11.09.2008;DE17;10127030;0;386.522;GRP;SG
674652;11.09.2008;DE17;10201639;0;223.09;GRP;SG
674653;11.09.2008;DE17;10105742;2;3793.236;DIR;TL
674654;11.09.2008;DE17;10099318;0;725.85;GRP;SG
674654;11.09.2008;DE17;10100241;0;560.702;GRP;SG
674654;11.09.2008;DE17;10101002;0;213.54;GRP;SG
674654;11.09.2008;DE17;10103530;0;32;GRP;SG
674654;11.09.2008;DE17;10105629;3;5410.612;DIR;TL
674654;11.09.2008;DE17;10106291;0;142.3;GRP;SG
674654;11.09.2008;DE17;10106568;1;616;GRP;SG
674654;11.09.2008;DE17;10192141;0;93.24;GRP;SG
674654;11.09.2008;DE17;10206633;0;132.72;GRP;SG
674654;11.09.2008;DE17;10207026;0;126.26;GRP;SG
674654;11.09.2008;DE17;10207786;0;100.72;GRP;SG
674654;11.09.2008;DE17;10229724;0;53.68;GRP;SG
674654;11.09.2008;DE17;10230481;0;150.66;GRP;SG
674654;11.09.2008;DE17;10234796;0;168.2;GRP;SG
674654;11.09.2008;DE17;10235224;0;101.24;GRP;SG
674654;11.09.2008;DE17;10244754;0;363.5;GRP;SG
674655;11.09.2008;DE17;10100364;0;171.48;GRP;SG
674655;11.09.2008;DE17;10100373;1;1602.49;GRP;TL
674655;11.09.2008;DE17;10103832;0;116.68;GRP;SG
674655;11.09.2008;DE17;10105631;0;1980.762;GRP;TL
674655;11.09.2008;DE17;10105748;0;1701.476;GRP;TL
674656;11.09.2008;DE17;10099218;0;496.01;GRP;SG
674656;11.09.2008;DE17;10099434;5;5804.208;DIR;TL
674656;11.09.2008;DE17;10105739;1;3046.196;DIR;TL
674656;11.09.2008;DE17;10105911;3;3019.852;DIR;TL
674656;11.09.2008;DE17;10106010;0;833.615;GRP;SG
674657;11.09.2008;DE12;10127482;32;18834.25;DIR;KL
674658;11.09.2008;DE14;10102455;0;154.57;GRP;SG
674658;11.09.2008;DE14;10102771;0;206.04;GRP;SG
674658;11.09.2008;DE14;10104660;0;262.78;GRP;SG
674658;11.09.2008;DE14;10104823;0;147.6;GRP;SG
674658;11.09.2008;DE14;10104885;0;4075.799;DIR;TL
674658;11.09.2008;DE14;10106354;0;249.72;GRP;SG
674658;11.09.2008;DE14;10108621;0;243.58;GRP;SG
674658;11.09.2008;DE14;10160219;0;214.8;GRP;SG
674659;11.09.2008;DE12;10099909;0;3092.346;DIR;TL
674659;11.09.2008;DE12;10105634;1;1874.82;GRP;TL
674659;11.09.2008;DE12;10105667;1;3482.564;DIR;TL
674659;11.09.2008;DE12;10105673;1;3518.966;DIR;TL
674659;11.09.2008;DE12;10108427;0;502.45;GRP;SG
674659;11.09.2008;DE12;10137199;0;216.224;GRP;SG
674661;11.09.2008;DE14;10103541;24;11736.78;DIR;KL
674661;11.09.2008;DE14;10104377;14;5201.04;DIR;TL
674673;11.09.2008;DE14;10101789;0;1519.682;GRP;TL
674673;11.09.2008;DE14;10101844;0;21;GRP;SG
674673;11.09.2008;DE14;10102853;2;3308.565;DIR;TL
674674;11.09.2008;DE14;10101747;0;255.174;GRP;SG
674674;11.09.2008;DE14;10101760;0;922.823;GRP;SG
674674;11.09.2008;DE14;10105755;0;2846.979;GRP;TL
674674;11.09.2008;DE14;10106094;0;127.73;GRP;SG
674674;11.09.2008;DE14;10145839;0;438.9;GRP;SG
674675;11.09.2008;DE14;10102928;1;118.03;GRP;SG
674676;11.09.2008;DE12;10164245;30;11229.36;DIR;KL
674677;11.09.2008;DE12;10099308;0;2313.512;GRP;TL
674677;11.09.2008;DE12;10105750;0;3409.701;DIR;TL
674677;11.09.2008;DE12;10172842;5;4829.135;DIR;TL
674679;11.09.2008;DE14;10099431;21;4913.6;DIR;TL
674679;11.09.2008;DE14;10099432;29;12961.504;DIR;KL
674680;11.09.2008;DE14;10103750;5;1978;GRP;TL
674680;11.09.2008;DE14;10159977;38;14669.802;DIR;KL
674682;11.09.2008;DE14;10099530;1;1658.06;GRP;TL
674682;11.09.2008;DE14;10100099;1;3752.388;DIR;TL
674701;11.09.2008;DE14;10099559;1;2063.056;GRP;TL
674701;11.09.2008;DE14;10105971;1;2443.649;GRP;TL
674701;11.09.2008;DE14;10164957;0;193.43;GRP;SG
674703;11.09.2008;DE14;10101842;29;6029.26;DIR;TL
674703;11.09.2008;DE14;10102007;1;3030.281;DIR;TL
674703;11.09.2008;DE14;10102354;1;3279.005;DIR;TL
674703;11.09.2008;DE14;10108633;0;61.1;GRP;SG
674705;11.09.2008;DE14;10101301;30;13531.85;DIR;KL
674706;11.09.2008;DE14;10099655;3;1434.38;GRP;TL
674708;11.09.2008;DE14;10099619;0;2813.236;GRP;TL
674708;11.09.2008;DE14;10103318;0;122.6;GRP;SG
674708;11.09.2008;DE14;10104874;0;82.12;GRP;SG
674708;11.09.2008;DE14;10105123;0;3022.199;DIR;TL
674708;11.09.2008;DE14;10105623;0;2756.524;GRP;TL
674708;11.09.2008;DE14;10137258;0;898.58;GRP;SG
674708;11.09.2008;DE14;10173073;0;249.6;GRP;SG
674711;11.09.2008;DE12;10099620;5;7091.101;DIR;TL
674711;11.09.2008;DE12;10099624;4;4800.724;DIR;TL
674711;11.09.2008;DE12;10101158;1;902.834;GRP;SG
674711;11.09.2008;DE12;10105504;0;262.42;GRP;SG
674711;11.09.2008;DE12;10243040;0;145.4;GRP;SG
674715;11.09.2008;DE14;10108162;0;368.89;GRP;SG
674716;11.09.2008;DE14;10099228;2;5127.064;DIR;TL
674716;11.09.2008;DE14;10100015;2;4455.891;DIR;TL
674716;11.09.2008;DE14;10100325;0;23.8;GRP;SG
674716;11.09.2008;DE14;10105998;0;169.54;GRP;SG
674717;11.09.2008;DE14;10099431;64;13717.32;DIR;KL
674718;11.09.2008;DE14;10173724;0;207.55;GRP;SG
674719;11.09.2008;DE14;10210310;0;178.53;GRP;SG
674720;11.09.2008;DE14;10105776;1;1534.766;GRP;TL
674721;11.09.2008;DE14;10099408;2;1298.49;GRP;TL
674721;11.09.2008;DE14;10100159;2;2257.942;GRP;TL
674722;11.09.2008;DE14;10099971;5;5233.053;DIR;TL
674722;11.09.2008;DE14;10101260;0;1753.036;GRP;TL
674723;11.09.2008;DE14;10099961;2;3422.724;DIR;TL
674724;11.09.2008;DE14;10101209;0;706.56;GRP;SG
674725;11.09.2008;DE14;10099256;1;1329.304;GRP;TL
674725;11.09.2008;DE14;10099270;5;6155.375;DIR;TL
674725;11.09.2008;DE14;10100147;2;2126.248;GRP;TL
674725;11.09.2008;DE14;10100335;4;3219.741;DIR;TL
674725;11.09.2008;DE14;10104533;0;240.53;GRP;SG
674725;11.09.2008;DE14;10107727;1;407.25;GRP;SG
674725;11.09.2008;DE14;10174498;0;662.12;GRP;SG
674726;11.09.2008;DE14;10102966;1;2538.359;GRP;TL
674726;11.09.2008;DE14;10106141;0;2018.74;GRP;TL
674727;11.09.2008;DE14;10099266;0;138;GRP;SG
674729;11.09.2008;DE14;10099645;0;716.028;GRP;SG
674729;11.09.2008;DE14;10100083;1;550.99;GRP;SG
674729;11.09.2008;DE14;10100202;0;444.151;GRP;SG
674729;11.09.2008;DE14;10108137;1;557.55;GRP;SG
674729;11.09.2008;DE14;10108168;0;351.13;GRP;SG
674729;11.09.2008;DE14;10164238;0;578.67;GRP;SG
674733;11.09.2008;DE14;10100153;3;3760.138;DIR;TL
674733;11.09.2008;DE14;10105622;15;15542.386;DIR;KL
674733;11.09.2008;DE14;10248623;0;56.02;GRP;SG
674734;11.09.2008;DE14;10099251;2;4020.012;DIR;TL
674734;11.09.2008;DE14;10099286;0;2138.446;GRP;TL
674734;11.09.2008;DE14;10099405;0;130.89;GRP;SG
674734;11.09.2008;DE14;10100209;2;557.4;GRP;SG
674734;11.09.2008;DE14;10101228;0;315.1;GRP;SG
674734;11.09.2008;DE14;10121555;0;564.611;GRP;SG
674734;11.09.2008;DE14;10193678;0;177.18;GRP;SG
674735;11.09.2008;DE14;10100084;0;213.2;GRP;SG
674735;11.09.2008;DE14;10100143;0;813.675;GRP;SG
674735;11.09.2008;DE14;10100144;0;1469.779;GRP;TL
674735;11.09.2008;DE14;10100167;1;2574.879;GRP;TL
674735;11.09.2008;DE14;10107471;0;548.09;GRP;SG
674735;11.09.2008;DE14;10159769;0;2247.783;GRP;TL
674736;11.09.2008;DE14;10099504;0;1138.43;GRP;TL
674736;11.09.2008;DE14;10099512;0;38.2;GRP;SG
674736;11.09.2008;DE14;10099609;1;3745.809;DIR;TL
674736;11.09.2008;DE14;10099616;0;1649.704;GRP;TL
674736;11.09.2008;DE14;10100892;0;338.16;GRP;SG
674736;11.09.2008;DE14;10105397;0;307.65;GRP;SG
674736;11.09.2008;DE14;10107486;0;205.44;GRP;SG
674738;11.09.2008;DE14;10099383;49;18763.39;DIR;KL
674739;11.09.2008;DE14;10100234;1;3629.95;DIR;TL
674739;11.09.2008;DE14;10100287;1;2882.311;GRP;TL
674743;11.09.2008;DE14;10099670;41;8093.056;DIR;TL
674745;11.09.2008;DE14;10099460;45;16979.49;DIR;KL
674746;11.09.2008;DE14;10159529;8;4150.25;DIR;TL
674747;11.09.2008;DE14;10100265;3;5557.519;DIR;TL
674747;11.09.2008;DE14;10156436;1;3550.598;DIR;TL
674804;11.09.2008;DE14;10100757;0;418.9;GRP;SG
674805;11.09.2008;DE14;10101084;0;92.25;GRP;SG
674805;11.09.2008;DE14;10106494;1;382.92;GRP;SG
674805;11.09.2008;DE14;10137256;0;268.75;GRP;SG
674805;11.09.2008;DE14;10210364;0;67.38;GRP;SG
674805;11.09.2008;DE14;10244129;4;1586.64;GRP;TL
674806;11.09.2008;DE14;10101894;0;173.57;GRP;SG
674806;11.09.2008;DE14;10107086;0;263.35;GRP;SG
674806;11.09.2008;DE14;10108088;4;1389.36;GRP;TL
674806;11.09.2008;DE14;10114528;0;175.06;GRP;SG
674816;11.09.2008;DE12;10099678;0;1370.28;GRP;TL
674816;11.09.2008;DE12;10100059;5;4811.315;DIR;TL
674816;11.09.2008;DE12;10101961;4;3233.622;DIR;TL
674817;11.09.2008;DE12;10108473;63;19438.88;DIR;KL
674818;11.09.2008;DE14;10099709;31;13725.354;DIR;KL
674820;11.09.2008;DE12;10100219;0;156.52;GRP;SG
674821;11.09.2008;DE14;10100085;6;6176.805;DIR;TL
674821;11.09.2008;DE14;10100107;3;6894.387;DIR;TL
674821;11.09.2008;DE14;10105144;1;3059.994;DIR;TL
674822;11.09.2008;DE12;10099613;3;6103.504;DIR;TL
674827;11.09.2008;DE12;10105769;4;5110.75;DIR;TL
674827;11.09.2008;DE12;10121488;12;3454;DIR;TL
674834;11.09.2008;DE14;10099471;44;12492.43;DIR;KL
674834;11.09.2008;DE14;10102570;2;3430.005;DIR;TL
674836;11.09.2008;DE14;10108088;30;13079.264;DIR;KL
674857;11.09.2008;DE12;10099630;59;21246.494;DIR;KL
674863;11.09.2008;DE14;10099607;13;8530.929;DIR;TL
674863;11.09.2008;DE14;10101297;0;106.034;GRP;SG
674863;11.09.2008;DE14;10234254;1;2840.33;GRP;TL
674865;11.09.2008;DE14;10099617;0;1933.343;GRP;TL
674866;11.09.2008;DE14;10099644;0;1442.15;GRP;TL
674866;11.09.2008;DE14;10099650;6;4926.298;DIR;TL
674866;11.09.2008;DE14;10100331;1;3988.345;DIR;TL
674866;11.09.2008;DE14;10100643;0;243.9;GRP;SG
674866;11.09.2008;DE14;10121382;0;252.47;GRP;SG
674867;11.09.2008;DE14;10099196;17;6661.6;DIR;TL
674868;11.09.2008;DE14;10099911;0;34.25;GRP;SG
674868;11.09.2008;DE14;10099912;3;1543.86;GRP;TL
674868;11.09.2008;DE14;10099916;2;744.6;GRP;SG
674868;11.09.2008;DE14;10101053;0;270.44;GRP;SG
674868;11.09.2008;DE14;10104321;0;228.004;GRP;SG
674868;11.09.2008;DE14;10106107;1;1012.15;GRP;TL
674869;11.09.2008;DE12;10108447;28;13392.346;DIR;KL
674871;11.09.2008;DE14;10207278;2;710.856;GRP;SG
674893;11.09.2008;DE12;10107713;45;20849.352;DIR;KL
674894;11.09.2008;DE14;10099295;2;4077.237;DIR;TL
674894;11.09.2008;DE14;10099518;1;742.77;GRP;SG
674894;11.09.2008;DE14;10099627;1;4136.128;DIR;TL
674894;11.09.2008;DE14;10100276;2;3675.241;DIR;TL
674895;11.09.2008;DE12;10101842;58;20846.98;DIR;KL
674896;11.09.2008;DE14;10099383;42;11987.8;DIR;KL
674899;11.09.2008;DE14;10099407;66;13879.52;DIR;KL
674928;11.09.2008;DE14;10099471;33;5206.14;DIR;TL
674928;11.09.2008;DE14;10229726;12;3253.68;DIR;TL
674929;11.09.2008;DE14;10099282;6;7438.94;DIR;TL
674929;11.09.2008;DE14;10105751;7;7316.037;DIR;TL
674930;11.09.2008;DE14;10108184;12;4359.76;DIR;TL
674931;11.09.2008;DE14;10099612;0;2455.251;GRP;TL
674931;11.09.2008;DE14;10102226;0;494.691;GRP;SG
674931;11.09.2008;DE14;10107713;5;1736.7;GRP;TL
674931;11.09.2008;DE14;10107827;0;2210.578;GRP;TL
674959;11.09.2008;DE12;10106317;32;11444.66;DIR;KL
674962;11.09.2008;DE14;10107640;51;21003.24;DIR;KL
675021;11.09.2008;DE14;10099645;0;153.33;GRP;SG
675023;11.09.2008;DE14;10099492;0;1068.6;GRP;TL
675023;11.09.2008;DE14;10108367;2;1685.62;GRP;TL
675023;11.09.2008;DE14;10159531;8;4572.75;DIR;TL
675064;11.09.2008;DE14;10099290;3;1761.475;GRP;TL
675064;11.09.2008;DE14;10100297;1;3328.332;DIR;TL
675065;11.09.2008;DE14;10101777;34;13574.334;DIR;KL
675069;11.09.2008;DE14;10205541;25;10851.202;DIR;TL
675088;11.09.2008;DE14;10107640;40;18691.2;DIR;KL
675092;11.09.2008;DE14;10103284;49;15484.128;DIR;KL
675176;11.09.2008;DE14;10107640;33;10208.56;DIR;TL
675251;11.09.2008;DE17;10099548;3;552;GRP;SG
675272;11.09.2008;DE14;10099675;3;1016.57;GRP;TL
675302;11.09.2008;DE14;10099645;0;766.955;GRP;SG
675326;11.09.2008;DE17;10099710;38;15252.042;DIR;KL
675329;11.09.2008;DE14;10104811;26;8529;DIR;TL
675336;11.09.2008;DE14;10099251;0;2213.99;GRP;TL
675336;11.09.2008;DE14;10099286;0;47;GRP;SG
675337;11.09.2008;DE14;10099961;0;123.7;GRP;SG
675343;11.09.2008;DE14;10099264;53;17158.7;DIR;KL
675371;11.09.2008;DE14;10100202;0;755.504;GRP;SG
675395;11.09.2008;DE14;10106650;10;1976.13;GRP;TL
675396;11.09.2008;DE14;10102181;0;995.75;GRP;SG
675400;11.09.2008;DE14;10101789;0;401;GRP;SG
675405;11.09.2008;DE17;10105802;0;79.93;GRP;SG
675410;11.09.2008;DE14;10101284;1;3315.506;DIR;TL
675411;11.09.2008;DE14;10108428;19;8631.42;DIR;TL
675430;11.09.2008;DE17;10099416;31;9978;DIR;TL
675431;11.09.2008;DE17;10099425;29;10439;DIR;TL
675457;11.09.2008;DE14;10106687;50;17533.87;DIR;KL
675462;11.09.2008;DE14;10186906;27;13686.636;DIR;KL
675528;11.09.2008;DE14;10100289;2;2664.951;GRP;TL
675553;11.09.2008;DE14;10099432;8;2016;GRP;TL
675655;11.09.2008;DE14;10107640;32;8025.6;DIR;TL
675768;11.09.2008;DE12;10099746;0;173.42;GRP;SG
675768;11.09.2008;DE12;10099902;0;103.4;GRP;SG
675768;11.09.2008;DE12;10100121;0;278.42;GRP;SG
675768;11.09.2008;DE12;10100122;0;334.93;GRP;SG
675768;11.09.2008;DE12;10100185;0;118.44;GRP;SG
675768;11.09.2008;DE12;10100355;0;233.52;GRP;SG
675768;11.09.2008;DE12;10100379;0;157.2;GRP;SG
675768;11.09.2008;DE12;10100382;0;133.4;GRP;SG
675768;11.09.2008;DE12;10100587;0;86.48;GRP;SG
675768;11.09.2008;DE12;10102089;0;73.2;GRP;SG
675768;11.09.2008;DE12;10102992;0;152.44;GRP;SG
675768;11.09.2008;DE12;10105609;0;270;GRP;SG
675768;11.09.2008;DE12;10107867;1;678.72;GRP;SG
675768;11.09.2008;DE12;10108371;0;724.73;GRP;SG
676082;11.09.2008;DE17;10108614;13;4976.4;DIR;TL
676167;11.09.2008;DE17;10099507;21;17812.262;DIR;KL
676464;11.09.2008;DE14;10100621;0;405.9;GRP;SG
676464;11.09.2008;DE14;10175441;0;179.59;GRP;SG
673806;12.09.2008;DE17;10107515;1;198;GRP;SG
674203;12.09.2008;DE12;10102019;47;20126.604;DIR;KL
674206;12.09.2008;DE12;10101842;53;20175.328;DIR;KL
674231;12.09.2008;DE17;10105743;0;165.1;GRP;SG
674496;12.09.2008;DE12;10248887;0;62.66;GRP;SG
674640;12.09.2008;DE12;10104965;0;74.3;GRP;SG
674833;12.09.2008;DE12;10105467;54;18389.014;DIR;KL
674840;12.09.2008;DE12;10099542;51;20329.868;DIR;KL
674902;12.09.2008;DE17;10099441;0;621.378;GRP;SG
674954;12.09.2008;DE12;10099445;48;19609.871;DIR;KL
674955;12.09.2008;DE12;10099447;42;12888.24;DIR;KL
674956;12.09.2008;DE12;10099284;33;2244;GRP;TL
675027;12.09.2008;DE12;10102019;57;22028.99;DIR;KL
675032;12.09.2008;DE12;10101810;0;2119.634;GRP;TL
675032;12.09.2008;DE12;10102479;8;2434.13;GRP;TL
675032;12.09.2008;DE12;10214814;1;3691.426;DIR;TL
675063;12.09.2008;DE12;10099446;36;9174.44;DIR;TL
675065;12.09.2008;DE14;10101777;10;2520;GRP;TL
675067;12.09.2008;DE12;10106169;26;5762.4;DIR;TL
675068;12.09.2008;DE12;10147692;28;10626.348;DIR;TL
675070;12.09.2008;DE12;10099621;8;6202.835;DIR;TL
675070;12.09.2008;DE12;10104586;0;321.28;GRP;SG
675075;12.09.2008;DE17;10105467;41;15558.752;DIR;KL
675076;12.09.2008;DE17;10099987;0;284.82;GRP;SG
675076;12.09.2008;DE17;10102618;0;361.7;GRP;SG
675076;12.09.2008;DE17;10105627;1;2819.635;GRP;TL
675076;12.09.2008;DE17;10106182;0;1938.286;GRP;TL
675076;12.09.2008;DE17;10201629;0;280.16;GRP;SG
675083;12.09.2008;DE12;10099284;64;20494.16;DIR;KL
675089;12.09.2008;DE14;10104377;55;25416.396;DIR;KL
675091;12.09.2008;DE14;10108509;0;62.16;GRP;SG
675177;12.09.2008;DE12;10101969;0;320.5;GRP;SG
675177;12.09.2008;DE12;10102845;0;1581.433;GRP;TL
675177;12.09.2008;DE12;10103046;0;184.1;GRP;SG
675177;12.09.2008;DE12;10104663;0;359.8;GRP;SG
675177;12.09.2008;DE12;10106087;0;180.8;GRP;SG
675177;12.09.2008;DE12;10106100;0;171.52;GRP;SG
675177;12.09.2008;DE12;10106672;0;139.7;GRP;SG
675177;12.09.2008;DE12;10106679;0;255.6;GRP;SG
675177;12.09.2008;DE12;10106941;0;408;GRP;SG
675251;12.09.2008;DE17;10099542;30;5893.11;DIR;TL
675252;12.09.2008;DE17;10099488;0;27.6;GRP;SG
675252;12.09.2008;DE17;10100026;0;638.81;GRP;SG
675252;12.09.2008;DE17;10100295;1;1408.78;GRP;TL
675252;12.09.2008;DE17;10105070;0;133.4;GRP;SG
675252;12.09.2008;DE17;10108062;0;214.86;GRP;SG
675252;12.09.2008;DE17;10238917;0;704.74;GRP;SG
675259;12.09.2008;DE12;10099546;60;22849.908;DIR;KL
675293;12.09.2008;DE12;10106140;39;18921.062;DIR;KL
675301;12.09.2008;DE12;10105279;1;4667.492;DIR;TL
675301;12.09.2008;DE12;10106676;0;212.12;GRP;SG
675322;12.09.2008;DE17;10099206;2;3418.089;DIR;TL
675322;12.09.2008;DE17;10100221;0;367.04;GRP;SG
675322;12.09.2008;DE17;10100693;0;234.96;GRP;SG
675322;12.09.2008;DE17;10104545;0;528.987;GRP;SG
675322;12.09.2008;DE17;10106081;0;211.4;GRP;SG
675322;12.09.2008;DE17;10106896;4;1478.4;GRP;TL
675322;12.09.2008;DE17;10107387;0;143.28;GRP;SG
675322;12.09.2008;DE17;10108304;0;644.41;GRP;SG
675322;12.09.2008;DE17;10190750;0;141.18;GRP;SG
675322;12.09.2008;DE17;10191286;0;63.52;GRP;SG
675322;12.09.2008;DE17;10207033;0;87.34;GRP;SG
675322;12.09.2008;DE17;10208689;0;155.18;GRP;SG
675325;12.09.2008;DE12;10105467;52;19772.76;DIR;KL
675327;12.09.2008;DE12;10104239;5;8844.77;DIR;TL
675328;12.09.2008;DE12;10099713;0;204.7;GRP;SG
675328;12.09.2008;DE12;10103959;0;382.1;GRP;SG
675337;12.09.2008;DE14;10100772;0;261.12;GRP;SG
675337;12.09.2008;DE14;10105672;0;238.19;GRP;SG
675337;12.09.2008;DE14;10177213;0;68.64;GRP;SG
675338;12.09.2008;DE12;10102456;0;237.53;GRP;SG
675338;12.09.2008;DE12;10104358;0;246.92;GRP;SG
675338;12.09.2008;DE12;10105488;1;2067.087;GRP;TL
675338;12.09.2008;DE12;10106670;0;363.57;GRP;SG
675338;12.09.2008;DE12;10153590;0;90.1;GRP;SG
675338;12.09.2008;DE12;10208298;0;290.92;GRP;SG
675338;12.09.2008;DE12;10215047;1;955.34;GRP;SG
675339;12.09.2008;DE14;10107583;0;529.52;GRP;SG
675339;12.09.2008;DE14;10108368;0;99.714;GRP;SG
675340;12.09.2008;DE14;10099407;2;435.2;GRP;SG
675340;12.09.2008;DE14;10108238;0;254.31;GRP;SG
675347;12.09.2008;DE12;10102498;6;1571.17;GRP;TL
675347;12.09.2008;DE12;10104688;0;179;GRP;SG
675347;12.09.2008;DE12;10107395;3;1544.88;GRP;TL
675347;12.09.2008;DE12;10201381;0;82.22;GRP;SG
675348;12.09.2008;DE14;10237129;47;14704.81;DIR;KL
675349;12.09.2008;DE12;10106707;4;2747.48;GRP;TL
675350;12.09.2008;DE12;10099381;50;21190.716;DIR;KL
675371;12.09.2008;DE14;10100654;0;205.2;GRP;SG
675372;12.09.2008;DE14;10108143;0;34.25;GRP;SG
675373;12.09.2008;DE14;10099462;0;20.5;GRP;SG
675373;12.09.2008;DE14;10103350;0;1833.931;GRP;TL
675373;12.09.2008;DE14;10106721;1;1010.94;GRP;TL
675373;12.09.2008;DE14;10107741;0;245.52;GRP;SG
675374;12.09.2008;DE12;10099546;33;8245.42;DIR;TL
675384;12.09.2008;DE17;10099474;35;8552.14;DIR;TL
675385;12.09.2008;DE17;10100807;1;1495.79;GRP;TL
675385;12.09.2008;DE17;10107048;0;218.58;GRP;SG
675389;12.09.2008;DE14;10207278;0;23.2;GRP;SG
675391;12.09.2008;DE14;10100215;0;253.95;GRP;SG
675391;12.09.2008;DE14;10100586;0;88.8;GRP;SG
675391;12.09.2008;DE14;10108509;5;1593.86;GRP;TL
675391;12.09.2008;DE14;10108655;0;98.31;GRP;SG
675392;12.09.2008;DE14;10099280;1;1833.885;GRP;TL
675394;12.09.2008;DE14;10105089;25;11631.25;DIR;KL
675395;12.09.2008;DE14;10102928;44;9036.04;DIR;TL
675396;12.09.2008;DE14;10102059;0;312.31;GRP;SG
675396;12.09.2008;DE14;10103264;1;217.6;GRP;SG
675397;12.09.2008;DE12;10105073;0;83.42;GRP;SG
675397;12.09.2008;DE12;10105678;0;1491.54;GRP;TL
675397;12.09.2008;DE12;10164953;0;111;GRP;SG
675398;12.09.2008;DE17;10106734;44;16180.76;DIR;KL
675399;12.09.2008;DE14;10099270;0;276.06;GRP;SG
675399;12.09.2008;DE14;10107390;0;199.52;GRP;SG
675400;12.09.2008;DE14;10102002;0;185.4;GRP;SG
675400;12.09.2008;DE14;10103498;4;3168.456;DIR;TL
675400;12.09.2008;DE14;10103886;0;185.61;GRP;SG
675400;12.09.2008;DE14;10106849;0;263.29;GRP;SG
675400;12.09.2008;DE14;10107422;0;573.52;GRP;SG
675401;12.09.2008;DE14;10102326;0;657.172;GRP;SG
675401;12.09.2008;DE14;10104789;1;272.1;GRP;SG
675401;12.09.2008;DE14;10106174;0;38.09;GRP;SG
675401;12.09.2008;DE14;10107100;2;932.59;GRP;SG
675401;12.09.2008;DE14;10107840;0;347.36;GRP;SG
675401;12.09.2008;DE14;10146584;0;70;GRP;SG
675401;12.09.2008;DE14;10247150;0;70;GRP;SG
675402;12.09.2008;DE12;10100382;8;6402.166;DIR;TL
675404;12.09.2008;DE17;10105467;37;11884.14;DIR;KL
675404;12.09.2008;DE17;10159544;8;3939;DIR;TL
675405;12.09.2008;DE17;10099211;0;188.12;GRP;SG
675405;12.09.2008;DE17;10099276;0;483.648;GRP;SG
675405;12.09.2008;DE17;10099421;0;201.3;GRP;SG
675405;12.09.2008;DE17;10099521;4;1587.6;GRP;TL
675405;12.09.2008;DE17;10099555;0;680.154;GRP;SG
675405;12.09.2008;DE17;10099933;0;214.79;GRP;SG
675405;12.09.2008;DE17;10100332;0;323.56;GRP;SG
675405;12.09.2008;DE17;10100816;0;866.384;GRP;SG
675405;12.09.2008;DE17;10101125;0;623.93;GRP;SG
675405;12.09.2008;DE17;10102762;0;766.536;GRP;SG
675405;12.09.2008;DE17;10103259;0;310.36;GRP;SG
675405;12.09.2008;DE17;10104297;0;245.99;GRP;SG
675405;12.09.2008;DE17;10105101;0;238.74;GRP;SG
675405;12.09.2008;DE17;10105261;0;549.431;GRP;SG
675405;12.09.2008;DE17;10105276;0;1311.339;GRP;TL
675405;12.09.2008;DE17;10105489;1;2021.208;GRP;TL
675405;12.09.2008;DE17;10105795;2;690.36;GRP;SG
675405;12.09.2008;DE17;10106070;0;210.24;GRP;SG
675405;12.09.2008;DE17;10106082;0;280.28;GRP;SG
675405;12.09.2008;DE17;10106961;0;241.94;GRP;SG
675405;12.09.2008;DE17;10107947;0;299.4;GRP;SG
675405;12.09.2008;DE17;10108641;0;21.65;GRP;SG
675405;12.09.2008;DE17;10145178;0;793.932;GRP;SG
